zip5,mean_age,median_home_value,standardized_income,household_count,homebuyers
68876,-0.6312210537910931,-0.40112930315750983,-0.005798854831499769,98,0
68878,-1.443396580235904,-0.4715342737591614,-0.42804378028889417,5,0
68882,-0.02104452084312625,,-0.43377052174765823,8,0
68883,0.6740884588855798,-0.32081375391396233,0.17496146017571018,86,2
68901,0.27239616899996477,-0.4281989742700022,-0.047193498178487135,3688,18
68920,0.1815070957009452,,-0.16351433957315384,45,0
68922,1.221164579244486,,-0.03113968614854253,74,0
68924,-0.41540566243943666,-0.18399920086402638,0.267501421886534,99,0
68927,0.9528700912413554,-0.4034064911302432,0.1430570931444345,109,0
68928,0.5997013922730764,-0.6025069461949424,-0.09842889933210518,5,0
68930,0.7693894473583743,-0.4173078760583579,-0.18900168949070156,35,0
68933,0.54931683036613,-0.5301501001880907,-0.05905941055001147,21,0
68934,1.1740231338163754,-0.5455405919394215,,5,0
68936,1.6565854579395212,,,5,0
68937,1.4080154897336394,0.10783366341626735,-0.025044797019312937,300,0
68938,0.743520754323847,-0.559863508645185,-0.01190056156472276,5,0
68939,0.8215938720337841,,-0.19372589194954942,22,0
68940,-1.2825250956699052,-0.04650194960898526,0.22949027112022766,5,0
68941,0.32347901807155033,-0.37400923150638554,0.10031630237818756,6,0
68942,2.643403404507302,-0.6904925410448393,-0.30410073123217146,7,0
68944,-0.6619091241205478,-0.6910973475084223,-0.27666331046712134,27,1
68947,-0.8871139731135373,0.14937287098327068,0.16530870654884247,44,0
68948,1.6467771013342574,,-0.3097106005314696,8,0
68949,0.4441733891343579,-0.398178580713968,0.17700062300489688,598,2
68954,0.6005122949270177,-0.22526807826927667,,5,0
68955,-0.8639835663862859,0.03982959120035477,0.2361246701069579,121,3
68956,0.2154641900019632,-0.34892809073628006,0.03971534033172738,32,0
68958,0.7301525027988921,-0.28348986412344734,0.1438122678342021,34,0
68959,0.8129389611828276,-0.37754185107776866,0.2579187709390764,87,0
68961,-0.9546829808827624,-0.7422997128913102,-0.3113641853705851,8,0
68966,1.8827230144598106,,-0.23844772999915512,5,0
68967,0.19535112456856032,,-0.057595186882972056,76,0
68970,1.6421577515162344,-0.7621758525808824,-0.3042415526247602,39,0
68971,2.206463688174261,,-0.12812614474965636,51,0
68978,3.177534176596819,-0.7691448725135331,-0.27273073717123447,62,0
68979,1.9663914641693914,-0.419786666185619,0.13241332525775826,62,0
68980,-0.7207019469840213,-0.26049347290584424,0.4114556242626298,8,0
68982,1.8933226694571506,-0.47839791074739996,0.21498748412420132,10,0
69001,0.5681452341034057,-0.5034973789860989,-0.12919142323014174,889,3
69020,-0.3478961761418382,-0.6846781516335744,-0.03608922713327821,5,0
69021,0.6077555107219059,,0.153084135144911,52,0
69022,0.5578350769453343,-0.282188613853314,0.20631331977326356,68,0
69024,-0.21569347361267252,-0.08961731947502335,-0.2335043635871482,42,0
69025,0.7246216675441951,-0.6744285148227,-0.2386617693367412,54,0
69028,1.629043731493517,-0.47688131272129386,-0.013396737504377207,11,0
69033,1.4669633720341837,,0.30715624523864443,76,0
69034,-1.4402253720655507,-0.620761104913996,-0.19833132113436072,5,0
69038,-0.46773599084334067,-0.7240134811022181,-0.18702977202413854,5,0
69044,0.8782919331212559,,-0.2368796935976799,11,0
69045,-1.5224016586536007,,-0.15669897023605295,11,0
69101,0.18307453787720288,-0.34448826146952227,-0.13604317905583269,2179,12
69120,1.8858761222953695,-0.6705843282852286,-0.18010060505148343,11,0
69122,0.9892476229348356,0.04042523392964116,-0.29268443466540534,11,0
69123,0.4014842641334794,-0.1653876565074008,-0.16102515941281628,32,2
69127,1.6367264287246133,-0.23253950143371901,-0.21057634829545382,12,0
69129,0.9654587873220577,,-0.18400842213455396,31,0
69130,0.4154148033075568,-0.539859076675459,-0.21266422614241917,270,0
69138,0.642667658589182,-0.41988746726288284,0.021606681400106874,255,3
69140,0.647474166193306,,0.19050566403824468,143,0
69143,0.08957992612886369,-0.2680352262320396,0.015068861782382939,76,2
69145,1.1472728408780402,,-0.14626991637892706,223,2
69146,3.9982850607581337,-0.14037066187737232,-0.39217298166591064,6,0
69147,2.702154536620664,-0.12684957192257124,-0.41435623863802545,10,0
69149,-2.0443374395764953,,-0.06705453683091035,5,0
69150,1.1629456255997694,,0.34296262660940874,5,0
69151,0.4343351908348648,-0.4722902818386403,-0.275174842803391,6,1
69153,0.5509823154468486,-0.44644855112190757,-0.21497393333167766,419,0
69154,1.0125124174325122,,-0.30467957987714744,31,0
69156,-0.01806569520088903,-0.43328484680467827,0.0764237131923776,6,0
69162,0.07303597347703031,,0.35112604497120276,828,0
69163,1.4876958123489143,0.0921499321674418,-0.1982818752207405,13,0
69165,0.3502403464458304,-0.3210840840757154,-0.005675062477556141,105,1
69166,-2.447149151186034,,-0.30778220793682654,5,0
69171,2.5904324358360613,-0.47962126927601123,,5,0
69201,0.7543568990668865,,-0.20114721247226228,373,0
69210,1.8051194360780096,,-0.21242741613511934,90,0
69301,0.165807602516506,-0.5589150621454751,-0.06367722765850223,1341,2
69334,0.7419483065228497,-0.5303791935455086,-0.28985277040871044,99,0
69336,0.6002657511212759,-0.542608196964473,-0.01136544837213459,158,0
69337,0.21363879466096897,-0.3929415065633961,-0.31366521679184134,542,0
69339,2.9777822490603403,-0.6613610297155863,-0.3879321683882459,37,0
69341,0.36756232771789116,-0.3335284352506526,-0.20117966542570925,1265,6
69343,1.1522748806500491,,-0.31535354691723183,54,0
69347,-1.4509032210932942,0.1450475883952218,-0.2884658177470885,7,0
69348,0.19222285369128234,-0.546754786733736,-0.011748169290851275,5,0
69352,0.9841850511878,-0.5512312709376807,-0.3478693986390386,7,0
69356,1.096718994942266,-0.40268713798795114,-0.37806494493644927,37,0
69357,0.4632535767467988,-0.36852931839695074,-0.2815284447628588,257,2
69358,-0.37696794440536874,-0.4895776665893907,-0.32667113474886567,44,0
69360,1.9620049131763124,,-0.44933026733224907,19,0
69361,0.27872804731616,-0.4166755783918847,-0.1670712994092499,1706,4
69366,0.48713073999213874,,-0.13867971130300105,5,0
70001,-0.020157951123212968,0.12858035786402722,0.027022237204865858,6408,28
70002,0.22029885220431783,0.4071212255469377,0.5092829660126726,2883,13
70003,0.2535834586114829,-0.0014851048763790723,-0.12035880124974589,6291,20
70005,0.5518076847088141,0.4814207832246926,1.2744867898414824,5816,19
70006,0.605682696033164,0.22132651268106687,0.12292572513017903,2459,9
70030,0.04630107261622509,-0.38517524174693124,0.047466349119499464,721,3
70031,-0.3761018149651602,-0.33879758247126307,-0.2721585068396463,206,1
70032,-0.18687898765784744,-0.34921674836662653,-0.45670522039216227,443,1
70036,0.4685317282658083,-0.053054019631135575,-0.05103922372088862,150,1
70037,-0.5829605413845218,0.4066584569649537,0.4182361192163396,3075,14
70039,-1.3803960439023553,-0.4412527137756709,-0.3219039751018055,277,2
70040,0.04016279483857505,,-0.1176509075035661,98,0
70041,-0.30560995208416936,-0.7189825909733222,-0.05052507825615597,62,0
70043,-0.9644717327895541,-0.3424126756513166,-0.5126593084162291,2322,4
70047,-0.13516439279185952,-0.007029164125890878,0.46434197750865613,2575,5
70049,0.42936985081186324,-0.6846048417592007,-0.5657378902138204,275,0
70051,-0.13777069539611195,-0.5317033531513837,-0.3877825244594505,233,0
70052,-0.3991524418161409,-0.4391771279574652,-0.17991676756705513,352,0
70053,-0.15799693920189212,-0.28423670846862953,-0.3878298915658914,2379,4
70056,-0.3840490377839497,-0.1773280022960188,-0.2552815792036449,8766,22
70057,-0.6229181702767458,-0.31242893703246927,-0.14786261523827837,497,8
70058,-0.4846168667359417,-0.23985216140249657,-0.3630628618346943,8803,19
70062,-0.09666619928828286,-0.23394613464826458,-0.6213187111059161,2491,3
70065,0.10828988232145632,-0.05878135356658166,-0.0011099596977039345,9949,29
70067,0.0807815019409257,-0.21733228436832258,-0.036561211345062086,425,0
70068,-0.4200170492761467,-0.27239716375727535,-0.20688189953948208,6825,14
70070,-0.3954941929975611,-0.06619023274547471,0.2678695695569995,2694,15
70071,0.14735499033947277,-0.5415956043246862,-0.2176849931478235,276,1
70072,-0.2323816935308431,-0.3195629041824609,-0.32210908759467827,13515,31
70075,-0.7498774920863623,-0.262917280627325,-0.12579865283730124,630,4
70076,0.9280314708841693,-0.5832493585703985,-0.6729846970386152,31,0
70079,-0.22227699947369145,-0.3457391112010237,-0.047490952415247416,655,3
70080,-0.7660522738291945,-0.46688367860357916,-0.3136933113677336,102,0
70083,-0.3976212243311482,-0.35301969809976275,-0.40680449149491527,110,0
70084,-0.09706676630860954,-0.5917212309277103,-0.4527863716414305,989,1
70085,-0.2214724409614349,-0.5634190375523099,-0.2411391982234376,562,1
70086,-0.5507265108637825,-0.7101624967127352,-0.6112826413882643,266,0
70087,-0.5153324072958136,-0.31396386252716885,-0.2542347272503616,1626,7
70090,0.08222410460786336,-0.4835433475550047,-0.2009116161251162,801,0
70091,0.10414063121905885,,-0.16280214906909415,7,0
70092,-0.6215064905707675,-0.4479743128823104,-0.5712065574558386,667,0
70094,-0.10507023401888184,-0.46772674215887683,-0.5555991703720762,7372,19
70112,-2.151575848942055,0.4327017898362141,2.0652425789035056,742,1
70113,-0.8672888469365951,0.07598968673518715,-0.6618322099384373,1307,2
70114,-0.3576635488573123,-0.398242726854045,-0.6084918569851931,3869,6
70115,-0.7649434844241668,1.224214757847714,0.8958653898173059,5722,23
70116,-0.3966099718266892,0.36503219392213154,-0.11150455574777751,1829,5
70117,-0.7100356706636761,-0.30268330560791423,-0.6755105370985459,5181,13
70118,-0.44493885279099815,0.753065940849326,0.9246243873352249,4554,12
70119,-0.8586487163618324,0.3049730793414698,-0.45496220266661946,7943,33
70121,0.32049986422279203,-0.03410341710553159,-0.3079538386262294,2526,6
70122,-0.30398481563827257,-0.05618801676061167,-0.3777353926405966,6736,26
70123,0.2751824754134359,0.16021815052343139,0.3896667570177948,4956,18
70124,-0.6239494465725137,1.0312998234332966,1.8067547826102794,4684,31
70125,-0.7277851432620918,0.5068409821637765,-0.14796055528107485,2886,5
70126,-0.6317263385745233,-0.352611911923559,-0.7044808813219894,4401,4
70127,-0.6270562838585839,-0.33044942052695686,-0.6778986106552576,4057,3
70128,-0.5411474958021469,-0.29255279734289724,-0.43906767880727765,3526,8
70129,-0.6983440023521241,-0.37981903905050207,-0.6042092582106354,1398,2
70130,-0.9297384599173549,0.7132449334629565,1.2264675417083897,2683,25
70131,-0.4080352362452591,-0.18430160409581794,0.2598595867995751,4827,16
70139,-0.30885700975167263,,,12,0
70143,-2.2457557071215866,,,11,1
70148,-2.5972903912104406,,,104,0
70170,0.5879407867734434,,,15,0
70301,-0.29837933217844165,-0.11800656832624248,0.1514455442241182,9251,26
70310,-3.339244449071088,,,22,0
70339,0.11936814180156638,-0.36977100439415544,0.09504517262257464,1033,5
70341,-0.14090711001785672,-0.5079601175885985,-0.3652430944334314,544,0
70342,-0.22520481856513996,-0.28810838620899104,0.38574748587896907,762,2
70343,-0.1258630312605517,-0.13275559867680323,0.3091095741930306,1144,0
70344,-0.005103001713110761,-0.561751237910308,-0.18397043641248362,959,0
70345,-0.2736817055242039,-0.4478964211407883,1.1743113985677336,1252,4
70346,-0.09742814323365652,-0.48801066802465265,-0.3913471641013842,1156,2
70352,0.5153879939347833,,,67,0
70353,-0.18599725752711543,-0.6207656867811444,-0.46055096925058286,146,0
70354,0.034262513248199046,-0.6031713169314541,-0.030235910615045488,449,2
70355,-0.28963705476837526,-0.3768408254040701,-0.19107939639925917,182,0
70356,0.15999383431898767,-0.4119654189633738,-0.3746869112494259,414,0
70357,-0.1960315777216231,-0.6556932600530688,2.1096604764452613,265,0
70358,-0.8276391656739461,-0.3465592654205796,-0.1993320400121944,20,0
70359,-0.7585325121112888,-0.1449616927600259,-0.19228264950911317,1978,4
70360,-0.3008041674550167,0.19190634372146745,0.9283577681982118,5166,16
70363,-0.38923281253443726,-0.38471247316494717,-0.3612785590476584,5074,13
70364,-0.3456681895245291,-0.21176073391592062,-0.14620306493431076,6317,12
70372,-0.07861146739760301,-0.36067599810466705,-0.2539109634630474,451,1
70373,-0.2219944640853872,-0.39751420997745623,0.11618692314558153,984,0
70374,-0.1142206853719713,-0.3325616612823494,0.273444871753495,730,3
70375,-0.4712857581444466,0.0543999287321296,0.36599261635150454,24,0
70377,-0.3615897790640993,-0.5103564341071891,-0.17360207022624324,656,1
70380,0.012578110133998297,-0.47465452528719243,-0.20892934888186768,2974,3
70390,-0.4285695046421769,-0.3019731161999189,-0.21728144611538838,955,1
70392,-0.8562218176456715,-0.4158645879066255,-0.16976446430342965,1022,1
70393,-0.4819196214813581,-0.34432331425218143,-0.35222526002717774,50,0
70394,-0.055180070760840895,-0.30394331907371236,-0.05478558669789517,2965,11
70395,-0.16015476154581262,-0.20009530015620405,0.1356810061896961,808,1
70397,0.09118699825609757,-0.3835211877063744,-0.21824869447961398,217,1
70401,-1.1608650468073778,-0.3252490013135718,-0.2798116200077744,2279,3
70403,-0.5835546354090825,-0.31639225211579797,-0.2652514942575047,3636,8
70420,0.2645758451219978,-0.10834341051035785,0.028263794852673066,790,3
70421,-0.9922161853909623,-0.5037310542106651,,6,0
70422,-0.2536942704067438,,-0.36263170102722475,521,0
70426,0.21622141328014527,-0.6436383675857419,-0.5065255289033869,111,0
70427,-0.0046555225429032315,-0.6574756063737797,-0.5058963456363142,936,2
70431,0.12938807818664838,-0.08156697889536034,0.0877883733668842,240,0
70433,-0.013276623799152908,0.06645940306660486,0.8961699146982252,6940,37
70435,-0.1713029766052957,-0.05286158121090459,0.27580946632437514,2461,11
70436,0.31944767379677236,,-0.5411761437960151,7,0
70437,0.12474766908068319,-0.07816723347127955,0.0422064326510654,370,2
70438,-0.32013381163773336,-0.3334138885719437,-0.3302707712446492,448,0
70441,-1.132172317667525,-0.49252838903293256,-0.5644303391509009,67,0
70442,-0.6342941928212563,-0.11802031392768755,-0.13529820671974058,17,0
70443,-0.9223896048397636,,-0.45892628154928117,439,0
70444,-0.6979128927639717,,-0.4264691920860435,278,0
70445,-0.5331290311237736,-0.28075907130302663,-0.12772799991613787,627,0
70446,-0.9832256765462084,-0.2614969018113344,-0.14665822357039546,333,0
70447,-0.6279384799185775,0.22135858575110537,1.1505017105923816,3326,25
70448,-0.22822188167620247,0.07983387327265855,0.6272705591706051,4337,24
70449,0.5300168924248364,-0.24286702998611537,0.21248167718790686,241,0
70450,0.807154200807727,-0.4683361304896083,-0.3983164819952756,18,0
70452,-0.18319931258812194,-0.24209727630519143,-0.14283387145458226,1440,3
70453,-0.6668940227081323,-0.2874989978782596,-0.30738150300440753,21,0
70454,-0.6947665767477854,-0.2769332122341487,-0.11775599329264617,4370,6
70455,-1.223142030704527,-0.33070600508726483,-0.017233400478290774,122,0
70456,-0.7505130449872661,,-0.64840795572076,79,0
70458,-0.015452936428777155,-0.2700237565744265,-0.04593833649252919,7897,27
70460,-0.3549470378089287,-0.3951178934588656,-0.30233822597784027,3967,10
70461,-0.44897524220447765,-0.10129191696903664,0.19614382180454132,5522,20
70462,-0.10788319314322917,-0.11004328322239824,-0.021529039288768217,234,1
70466,-0.8070951673749496,-0.455749741433072,-0.4751884293276694,668,0
70471,0.12682515186792082,0.33571282603979596,1.2805593414880907,4313,25
70501,-0.35075336662294593,-0.6361424329310301,-0.6723592543973063,4446,6
70503,-0.22073710583959685,-0.00568209518427396,1.2065318765779822,5972,39
70504,-2.250890177866291,,,57,0
70506,-0.6240334117464057,-0.2993751975268006,-0.17776667546353084,7323,37
70507,-0.548246155165112,-0.3159157379323689,-0.23115557433205672,3126,8
70508,-0.46558961376866054,0.05407461616459626,1.2403776431065299,8159,63
70510,-0.3191737505891497,-0.41175923494169775,-0.1359530984749371,1918,2
70512,-0.37018425652026565,-0.5084183043034342,-0.06981614798541481,1403,2
70514,-1.4732043337038294,-0.5678176300147325,-0.49089395059076646,32,0
70515,-0.38518944250315007,-0.7190742283162893,-0.24027924158913364,161,0
70516,-0.779337849698504,-0.4497383317344278,-0.09908849724168914,128,0
70517,-0.39834668007653623,-0.4536145913419377,-0.1970605352612682,5325,14
70518,-0.793445095498722,-0.08175483544844298,0.734895041327577,2854,17
70520,-0.6348273577801978,-0.3121723524721613,-0.030139906047268614,4344,21
70525,-0.34194671869374565,-0.42600884177308757,-0.21822002289360626,1681,4
70526,-0.09984946746163315,-0.518507575764116,-0.22666878294293888,1792,3
70528,-0.5399801241205551,-0.6775075295463958,-0.012079228537835232,157,0
70529,-0.5552027239162839,-0.38089577783036593,-0.18374476213591995,2165,8
70531,-1.046345903657476,,-0.07302886299756167,86,0
70532,0.2245474571064923,-0.7048796038906797,-0.42336345342398063,37,0
70533,-0.40828293615374295,-0.463543497452427,-0.019317506529656234,618,0
70535,-0.06958347980259033,-0.5189153619403197,-0.08999654124321893,1930,4
70537,-0.8190736405550204,-0.5387090280212213,-0.16021635002523366,99,2
70538,0.1587692326947657,-0.5443905432851839,-0.3411557811457139,1802,1
70542,0.9632687298607076,-0.5919640698865732,-0.006015272403037118,16,0
70543,-0.8054294750257014,-0.3982656361897868,-0.027160817055935677,283,0
70544,-0.14463477337663974,-0.6653060173303216,-0.40192211954351936,1126,1
70546,-0.12189822394749004,-0.5248946985689255,-0.18054948603349144,1767,2
70548,-0.3142345628614594,-0.5322623409434832,-0.13627781576471784,538,0
70549,-0.15778471164885013,-0.6588684939868802,-0.12888803715268324,441,1
70552,0.6874265649323582,-0.5594969592733164,-0.026721454654663645,44,0
70554,-0.2045726171510181,-0.6649211404898595,-0.31111478643097784,351,0
70555,-0.9685056731783618,-0.07281561264199873,0.10750095058082956,1236,2
70559,-0.12255972795141702,-0.6422363162383448,-0.20007640883153865,89,0
70560,-0.39679185314878984,-0.6289534833752581,-0.31007655551440977,5787,4
70563,0.054778712070470074,-0.3209145549912262,0.3259501793981367,3053,2
70570,-0.2628250763769101,-0.48664068974729396,-0.4008608398830307,4872,4
70577,-0.27799816929946103,-0.5549929838664817,-0.1860741293925084,201,1
70578,-0.27297996791339346,-0.30913915641994905,-0.17802506432381898,2251,5
70581,-0.6832172849274043,-0.515978385098223,-0.07462201664200188,34,0
70582,-0.2532100826396648,-0.5589792082855521,-0.24642995074074991,3939,7
70583,-0.3804575292659008,-0.3809919970404814,-0.10533655911785147,2541,14
70584,-0.33528158595350654,-0.23630579622966835,0.1179192150114612,1090,1
70586,-0.17802978007393044,-0.618680937228642,-0.2731740453792386,1662,2
70589,-0.393594939106299,-0.418169267082249,-0.04877949380505473,203,0
70591,-0.5590251199966514,-0.523721740578946,-0.14614618808267815,292,1
70592,-1.1252334749087265,-0.0783321806886204,0.5465525863781739,5862,42
70601,-0.4572114979165443,-0.41068707802898224,-0.48219271339643804,4471,8
70605,-0.20096961845136432,-0.00940715317588809,0.5773251614439099,6957,50
70607,-0.7399637725624142,-0.2660100409524659,-0.38072797448948364,5819,16
70609,-2.1962995617100036,,,35,0
70611,-0.5508134672657959,-0.011024552279258063,0.17236255679280352,3617,11
70615,-0.4768477172769339,-0.5240974536851113,-0.5369570770012448,2278,6
70630,-0.4185899296511342,-0.3768087523340316,0.7252810607679308,150,0
70631,-0.7005970430422165,-0.4825903191881465,-0.003643145776251139,36,0
70632,0.4890202806034499,-0.6313635454952938,-0.05253315641407115,11,0
70633,-0.2485698662717206,-0.45602923532912176,-0.10181327448546834,970,3
70634,-0.3351067936452679,-0.27423449248376647,-0.11950384455167028,2201,12
70639,-1.0201013041304556,-0.512152526029345,-0.19086743267823894,10,0
70643,-0.1295673438394763,,0.06312657005717737,13,0
70645,-0.2212287374428258,-0.3808316316902889,0.07416521166260413,119,0
70647,-1.0296707344273308,-0.07561513346964477,0.10503651313456029,1554,5
70648,-0.42925736098900824,-0.5761795375604838,-0.2836791143673622,331,0
70652,-0.6894637385350865,-0.17627875471904508,-0.080447325221761,108,0
70653,-0.06508076479820309,-0.5117035030488061,-0.19946643011041185,70,0
70654,0.26629011462490304,,-0.35213523687731896,11,0
70655,0.10240939549800207,-0.6743368774797329,-0.4310674998223175,25,0
70656,0.07727644430713869,-0.5047986292562322,-0.2919573528335072,83,2
70657,-0.8705625253808306,-0.2346334147205181,-0.12200047111222265,533,7
70658,-1.0145922866262316,-0.6568524724416032,-0.2711719672920568,13,0
70660,-0.10277833518562504,-0.25585204148455876,-0.20948254843321035,110,0
70661,0.2791658764484861,-0.419016912504695,-0.2066770641390894,201,0
70662,-2.715210370600778,-0.348387430412774,-0.11704665298785126,6,0
70663,-0.40490526115549996,-0.27140748045323027,-0.15056756797543483,4451,17
70665,-0.7205814955783456,-0.06344569432360894,0.1758529562663747,1775,6
70668,-0.006983797339441357,-0.4865078155999916,-0.35763738641367043,659,1
70669,-0.12927670575631975,-0.30575315659731334,-0.17164211682267488,1195,9
70706,-0.6841208634503368,-0.1613510315496984,0.05297055930107853,4179,12
70710,-1.756917526330291,-0.020958040256895745,-0.03494763164070551,1010,4
70711,-0.8361564575451537,-0.305556136309934,-0.2458318413459506,413,0
70712,-1.6948737888454544,,,11,0
70714,-0.2971394318921434,-0.4405287787662305,-0.4490533147483935,1615,4
70715,-0.4085431501310424,-0.6007704185457151,-0.37310482019705116,41,1
70719,-0.8267970236727203,-0.07276063023621845,-0.043269309813942856,400,2
70721,-2.1222558777509404,-0.2424409163413182,-0.5888892506344834,52,0
70722,-0.044596970363085534,-0.21709860914375637,-0.16135341092023328,294,0
70723,-0.6740773755375676,-0.7523340019462118,-0.4308487148158272,99,0
70725,-0.9579222035935548,-0.17214132868407883,-0.4427393868362129,273,2
70726,-0.6813733874703691,-0.21269085294703707,-0.10923654962687965,11084,71
70729,-0.3535553000796964,-0.08673074317155853,-0.02196995355518738,78,0
70730,0.2252709677996628,-0.2271099888629161,-0.1270537485021104,398,1
70732,-0.6213439604534138,-0.4737977161304497,-0.16156849726979447,34,0
70733,-0.7625953050258372,-0.30121710812044006,-0.13994462890222648,231,2
70734,-0.9223305282925796,0.24152338307102392,0.3478205299940348,1705,5
70736,0.34924689619827565,-0.38428635952015,-0.23564660653690656,88,0
70737,-0.7291680094653165,-0.09912469380786385,0.17564323922787164,7232,28
70739,-0.4624584603429786,-0.055184587855121515,0.3188925126899917,1383,6
70740,0.24955826964537714,-0.2917463887247864,-0.11780137043821232,77,0
70744,-0.639082704775746,-0.43561701718319196,-0.27664743348525306,390,0
70748,-0.38059006032862025,0.31561675672710277,-0.26147741196979823,343,0
70749,0.09167854947882227,-0.1272344487630332,-0.03159228345856786,267,4
70750,-0.029055079891583267,-0.5281982247828907,-0.10808697146565227,17,0
70752,0.2510715963687597,-0.12353230010716086,-0.07079088643671186,115,2
70753,0.3197005812034114,-0.7217179656608912,-0.4045524526747808,54,0
70754,-0.7487373056176297,-0.23784988545866462,-0.1430375658426284,1396,9
70755,0.3618546983360892,-0.2770248495771158,-0.09162693277909507,128,0
70756,-1.426971064206278,-0.12751394265908297,0.14749374453885736,11,0
70757,-0.5495634744492927,-0.3997180880758159,-0.3650065652000883,118,0
70759,0.3663348228382513,-0.5846834829878341,-0.30009441844875406,68,0
70760,0.19705342260275252,-0.08155323329391527,-0.3379258427129522,872,3
70761,-0.9576694914872498,0.13587469036421135,-0.26784979387823177,28,0
70762,0.193001865326569,0.06592790647739546,0.3880168892429922,144,0
70763,-0.870842336040506,-0.025466597530878897,0.3263846380724384,453,0
70764,0.09251000317207599,-0.3557779821230736,-0.21285245857373736,2399,5
70767,-0.29517991383534237,-0.2973637578486719,-0.16395066033837266,1957,1
70769,-0.8264334719197662,0.0917238185226446,0.6834216601933624,9030,57
70770,0.26191383247079475,-0.15560995201280725,0.0667739589872969,785,5
70772,-0.37006113835065274,-0.22648685493073958,0.0014618352542039306,26,0
70773,1.2409001507781117,,,32,0
70774,-0.23557234789544548,-0.09497810403860088,0.07214293012213063,1766,6
70775,-0.2043761442183643,0.2524969548913386,0.4345174462612001,679,0
70776,-1.1920294619445222,0.04473677091624497,0.13413524345857958,470,3
70777,-0.06538152223222085,-0.2040631971066811,-0.14236118800765632,538,0
70778,-0.9506411800104646,-0.04613998210426507,0.0023129293469209074,451,3
70780,-0.015580226872965357,-0.4180089017320565,0.2862149199523701,128,1
70783,0.40636389851400684,0.1740233162414306,0.07029230160535192,492,1
70785,-0.6935196028355294,-0.20235416066034398,-0.11100287109996285,3921,24
70788,-0.2780146881234151,-0.5833913964519976,-0.37091787503912255,419,1
70791,-0.6856339435465267,-0.0846414117519078,0.08271475557277151,3876,10
70801,-3.4269164582046687,-0.24555658600220087,,44,0
70802,-0.8333755991174808,-0.651317576926388,-0.8046633395584203,2291,4
70803,-2.9935761852517193,,,46,0
70805,-0.8301983900779898,-0.765085338220089,-0.8618248586775373,2140,0
70806,-0.5079184512396241,-0.06193367816465118,0.04777158943405817,2789,15
70807,-0.278316832777461,-0.617819546204751,-0.8132548032166647,1241,1
70808,-0.5482884753539837,0.25802726853940533,1.2011420695121588,2753,10
70809,-0.3745837752367638,0.025433364620217502,1.0057516701437246,3891,28
70810,-0.6793871419483652,0.11038576341790211,1.5100078728779178,5302,31
70811,-0.19553460535254372,-0.5218065201109329,-0.596004485575586,988,1
70812,-0.5289370840329647,-0.6577184453326426,-0.7472230906839263,889,2
70814,-0.4883830177257963,-0.3347472119121156,-0.5036959861590009,1146,4
70815,-0.6633692559428552,-0.274344457295327,-0.32909083758996943,2682,4
70816,-0.8062392258178447,-0.2064411861566783,-0.1847978213043589,6349,26
70817,-0.49300549282173806,0.020081743790936687,0.5137991427034154,4834,26
70818,0.13714801834412232,-0.16831546961520086,0.03347467626028715,682,3
70819,-0.34880981096637187,-0.44126645937711595,-0.5284529036099858,498,0
70820,-2.8133352094942814,-0.27299280648656177,-0.1783292377464288,1969,17
70836,-2.5194887230447134,,,116,0
71001,-0.043033740916700605,-0.741781961903546,-0.44517233513963633,265,0
71002,-0.16148994911537026,,,7,0
71003,2.197496104170527,-0.5527616145652319,-0.2597027514611153,18,0
71004,1.690112969117694,-0.6081334790531245,-0.19601635115143703,20,0
71006,-0.05070168079706967,0.15492151209993082,0.4963663003042856,2771,12
71007,0.26636485471962734,-0.36214677745928964,-0.41420142787939085,102,0
71008,0.7729629621602295,-0.8271009100730992,-0.3667704669612496,28,0
71016,-0.24489427484922385,-0.7029094010168863,-0.26694508668569683,79,0
71018,-0.325531224233138,,-0.4540973076994639,33,0
71019,-0.060780612612259324,-0.5231031885139179,-0.049411570958249044,763,0
71023,-0.2151107602207283,-0.5075477495452464,-0.3028251319510036,139,2
71024,0.39066953575755003,-0.570878317269835,-0.3837271361189692,19,0
71027,-0.4064626722318128,-0.348144591453911,-0.080179494846316,212,0
71028,-0.0327736473072516,-0.7966773122080095,-0.42275165752595234,27,0
71030,-1.6831552463313926,-0.11844184570533638,-0.08008845168197809,104,1
71031,0.7872877722789975,-0.3467242126379204,-0.11338580065199105,5,0
71032,-0.30912437063128256,-0.3327403541011353,0.057374262706153735,22,0
71033,0.47377505429451156,-0.1729294098335962,-0.13622386912311024,667,1
71034,-0.6980519181081085,-0.5776778081179965,-0.3600780564917663,52,0
71037,-0.34635588985841104,-0.1941846915348237,0.003774975543205558,4213,9
71038,-0.4092894209152182,-0.6956059047824055,-0.2161488525696539,229,0
71039,0.6693370893794985,-0.6272536106632177,-0.18308398419033625,69,0
71040,0.26459355444352556,-0.522269288692917,-0.3008632096936935,614,1
71043,-0.39268406233814945,-0.7797748042977211,-0.3540460985253261,10,0
71044,0.8218514596736406,-0.6855120514545753,-0.16996282349543534,5,0
71045,-0.7073644217345492,-0.6431022891293842,-0.16618695004659617,28,0
71046,-0.12370798644074203,-0.5045878633674078,-0.03289861398924388,13,0
71047,-0.004385290613338994,-0.3204380408077971,-0.213622503238779,1500,4
71049,-0.5342172370295112,-0.5811600271507478,-0.3007643929685778,110,0
